"id";"cod_produto";"nome";"marca";"preco_custo";"preco_venda";"data_entrada";"fornecedor";"quantidade";"lucro_porcentagem";"lucro_real"
2744;"6998357047219";"FONE GAMER P2 G20";"DODGE";45;125;"28-04-2022";"TESTE";1;177.77777777777777;80.0
2762;"7899600912096";"CABO P/ DVD (RCA) 1.5M MB81011";"MBTECH";5;12.0;"06-05-2022";"TESTE";0;140.0;7.0
2723;"7898652416170";"BATERIA CR2 KP-CR2";"KNUP";10;27;"11-04-2022";"TESTE";4;170.0;17.0
2753;"6901811209207";"FONTE 9V 2A ";"AOWEIXUN";13;38;"28-04-2022";"TESTE";0;192.30769230769232;25.0
2752;"7899600911037";"CABO HDMI 15M 2.0 MB81177";"MBTECH";65;149.0;"28-04-2022";"TESTE";1;129.23076923076923;84.0
2728;"7908429303395";"CONTROLE P/ TV TCL VC-A8249";"VC";10.0;35.0;"23-08-2023";"NI HAO";8;133.33333333333331;20.0
2743;"7899961015320";"FONE GAMER P/ PC MB53080";"MBTECH";65;135.0;"28-07-2022";"TESTE";0;107.6923076923077;70.0
2745;"789202515290";"FONE DE OUVIDO P29";"BASS";65;135.0;"28-04-2022";"TESTE";0;107.6923076923077;70.0
2734;"6925625440878";"CALCULADORA PEQUENA KK-402";"KENKO";5;11;"27-04-2022";"TESTE";0;120.0;6.0
2735;"7908028205151";"CABO DE REDE 20M MB71153";"MBTECH";22;48;"27-04-2022";"NI HAO";0;118.18181818181819;26.0
2738;"6959072911124";"CARREGADOR PORTÁTIL 5000mAH KD-952";"KAIDI";48;95;"28-04-2022";"TESTE";0;97.91666666666666;47.0
2717;"7893595554262";"CARREGADOR 3.1 INOVA CAR-9011";"INOVA";14;25.0;"04-04-2022";"TESTE";0;78.57142857142857;11.0
2714;"g296140";"PAQUIMETRO DIGITAL";"CHINA";15;35.0;"01-04-2022";"TESTE";1;75.0;15.0
2658;"6912106226465";"FONTE 12V 2A CHOKI-CG646";"CHOKI";13;35.0;"07-02-2022";"TESTE";0;169.23076923076923;22.0
2732;"7898652418501";"CAIXA DE SOM P/ PC KP-RO806";"KNUP";73;165;"02-05-2023";"NI HAO";0;126.02739726027397;92.0
2729;"7899462119459 ";"CONTROLE P/ TV SAMSUNG VC-A8218";"VC";15;35.0;"11-04-2022";"TESTE";1;133.33333333333331;20.0
2746;"6954774700687";"FONE DE OUVIDO P68";"P68";55;135;"22-03-2023";"NI HAO";0;107.6923076923077;70.0
2754;"305541800035";"FONE DE OUVIDO GAMER GM-003";"YURI";60;135.0;"28-04-2022";"TESTE";1;125.0;75.0
2759;"7898652418709";"PLACA MAE H61 1155 KNUP";"KNUP MIGUEL";350;530;"06-05-2022";"TESTE";0;51.42857142857142;180.0
2747;"7893590426687";"FONE DE OUVIDO FON-2310";"INOVA";16;39.0;"28-04-2022";"TESTE";0;143.75;23.0
2720;"7908414436206";"CELULAR MULTILASER UP PLAY 3G";"MULTILASER";70;225.0;"05-04-2022";"TESTE";0;221.42857142857144;155.0
2748;"may667966011.3l";"CELULAR LG B220";"LG";90;199.0;"28-04-2022";"TESTE";0;121.1111111111111;109.0
2727;"7899462114010";"CONTROLE P/ CONVERSOR MULTILASER VC-A8209";"VC";6;18.0;"16-01-2023";"TESTE";5;200.0;12.0
2765;"7896067202326";"BATERIA 2016 3V PANASONIC";"PANASONIC";2.50;10;"16-05-2022";"TESTE";17;300.0;7.5
2768;"7908429303630";"CONTROLE P/ TV JVC VC-A8282";"VC";8;35.0;"07-06-2022";"TESTE";2;337.5;27.0
2716;"7893826801189";"MINI PEN DRIVE 8GB DE METAL";"MASTER DRIVE";21;43;"04-04-2022";"TESTE";10;104.76190476190477;22.0
2763;"7899462114065";"CALCULADORA MB54303 MB TECH";"YURI";23;35;"06-05-2022";"TESTE";0;52.17391304347826;12.0
2756;"7908429301292";"ALICATE DE CRIMPAR 3 EM 1 GB54034";"MB TOOLS";25;45.0;"19-10-2023";"YURY";2;71.42857142857143;15.0
2755;"6939020488809";"CALCULADORA PS-8820B";"HOOPSON";16;38.0;"28-04-2022";"TESTE";1;137.5;22.0
2730;"7896621611052";"CARREGADOR P/ IPHONE 12W CB02";"HMASTON";20;65.0;"11-04-2022";"TESTE";0;225.0;45.0
2736;"7892653159830";"LUZ DE SEGURANÇA OARA BICICLETA LK-030";"LUATEK";20;32.0;"27-04-2022";"NI HAO";0;60.0;12.0
2739;"6939020403390";"LANTERNA RECARREGÁVEL DE LED DP-1907B";"DP";13;28.0;"28-04-2022";"TESTE";0;115.38461538461537;15.0
2760;"5481";"BLUETOOTH 4.0 CSR 4.0";"TOINHO";15;45;"06-05-2022";"TESTE";1;200.0;30.0
2751;"7899462119633";"CONTROLE P/ TV PHILCO VC-A8234";"VC";8;18.0;"20-10-2023";"YURY";7;125.0;10.0
2766;"7892020070105";"BLUETOOTH 5.0";"DONGLE";20;55.0;"07-06-2022";"TESTE";0;175.0;35.0
2769;"7908044602750";"CONTROLE REMOTO CONV. DIGITAL ELSYS LE7256";"LELONG";8;18;"30-12-2022";"TESTE";4;125.0;10.0
2750;"CHOKI-CON351";"CONTROLE P/ PS4 S/ FIO CHOKI-CON351";"YURI";115;260;"28-04-2022";"TESTE";1;117.3913043478261;135.0
2737;"5457986245997";"BATERIA 9V RECARREGAVEL 450mAH FX-9V/45B1";"FLEX";23;52;"28-04-2022";"TESTE";1;126.08695652173914;29.0
2724;"6951020706035";"EXTENSÃO MOD-B03 ";"XZ";35;58;"11-04-2022";"TESTE";0;65.71428571428571;23.0
2100;"7898953501735";"PLACA DE SOM USB HB-T64";"KNUP";13;33;"20-10-2023";"NI HAO";0;229.99999999999997;23.0
2721;"7908417100067";"FONTE 9V 1A FX-FT-01";"FLEX";15;45.0;"26-10-2022";"TESTE";1;200.0;30.0
2725;"7898953501742";"PLACA DE SOM 7.1 HB-T65";"KNUP";15;45.0;"11-04-2022";"TESTE";1;153.33333333333334;23.0
2740;"6939020403277";"LANTERNA RECARREGÁVEL DE LED DP-1921A";"DP";18;39;"28-04-2022";"TESTE";0;116.66666666666667;21.0
2731;"7892019030825";"CANETA LASER VERDE LT-404";"VERDE";33;65.0;"11-04-2022";"NI HAO";0;96.96969696969697;32.0
2767;"7908429304231";"CONTROLE P/ TV MULTILASER VC-A8288";"VC";11;35.0;"21-03-2023";"YURY";5;218.18181818181816;24.0
2742;"7908412801563";"FONTE USB (CABEÇOTE) 2.4 HS-150";"HREBOS";10;22.0;"06-09-2023";"YURY";1;66.66666666666666;8.0
2733;"7897982200787";"MOUSE C/ FIO RETRÁTIL 0111";"BRIGHT";28;45.0;"27-04-2022";"TOINHO VARIEDADS";2;60.71428571428571;17.0
3115;"7812081580004";"MICROFONE COM FIO M-58";"QVNGR";60;148.0;"08-01-2024";"YURY";0;146.66666666666666;88.0
2764;"692498461748";"CONTROLE PLAY 2 CHOKI CON272";"CHOKI YURI";30;75;"06-05-2022";"TESTE";1;150.0;45.0
2776;"7898202009050";"CONVERSOR HFMI X VGA LE-4104";"IT-BLUE";33;90;"08-06-2022";"TESTE";3;172.72727272727272;57.0
2779;"7908028204727";"CABO HDMI X HDMI 90GRAUS MB71144";"MB TECH";15;28.0;"08-06-2022";"TESTE";4;86.66666666666667;13.0
2791;"7898506471379";"MOUSE USB RETRÁTIL MO205";"MULTILASER";11.80;35.0;"13-06-2022";"TESTE";3;196.6101694915254;23.2
2456;"7899462117738";"CONTROLE UNIVERSAL AR CONDICIONADO VC-2884";"VC";15;48;"08-01-2024";"YURY";1;220.00000000000003;33.0
2772;"7898634470008";"CONTROLE AZAMERICA MAXXCV7081  S1009";"MAXX";20;55;"08-06-2022";"TESTE";0;175.0;35.0
2795;"7898938795234";"FONTE OI TV ORIGINAL ";"ORIGINAL";11;55;"14-06-2022";"TESTE";40;400.0;44.0
2147;"7899744022392";"CONVERSOR DIGITAL PIX  SC1001";"PIX YURI";95;158.0;"08-06-2022";"TESTE";0;52.94117647058824;45.0
2796;"7898587131186";"CABO OPTICO SIMPLEX PARA FIBRA";"NAZDA";2;10.0;"17-06-2022";"TESTE";0;400.0;8.0
2787;"7897253656022";"MOUSE S/ FIO KA-602";"KAPBOM";25;48.0;"08-06-2022";"TESTE";0;92.0;23.0
2814;"7898605600687";"CABO VGA 1,8M LE-12";"LELONG";10;25;"05-10-2022";"NI HAO";1;150.0;15.0
2807;"7898899333568";"ADAP. WIFI C/ ANTENA 1800MBPS";"KAPBOM";20;68.0;"28-03-2024";"YURY";6;240.0;48.0
2793;"7899838894577";"PAPEL FOTO 135G 20 FOLHAS PE036";"MULTILASER";6.85;12;"13-06-2022";"TESTE";3;75.18248175182482;5.15
2798;"dn3487t2he";"MICROFONE LAPELA P/ IPHONE 1UN";"CHINA";65;130.0;"24-06-2022";"TESTE";1;100.0;65.0
2785;"7899961016501";"MOUSE S/ FIO MB54145";"M-FIVE";25;48.0;"08-06-2022";"TESTE";0;92.0;23.0
2810;"4650125480162";"LÂMPADA COM SOM WJ-L2";"MUSIC BULB";35;90.0;"30-06-2022";"TESTE";1;157.14285714285714;55.0
2770;"7898605600328";"CONTROLE TV AOC LE-7406";"3";8;18;"08-06-2022";"TESTE";2;125.0;10.0
2783;"5013845198882";"CONVERSOR DIGITAL MCD-888";"TOMATE";100.0;160.0;"08-06-2022";"TESTE";0;60.0;60.0
2794;"7899838812694";"MOUSE COM FIO MO241";"MULTILASER";22.20;48.00;"13-06-2022";"TESTE";0;116.21621621621622;25.8
2799;"dn3487t4he";"MICROFONE LAPELA P/ IPHONE DUPLO";"CHINA";100;220;"24-06-2022";"TESTE";0;120.0;120.0
2822;"7891234588302";"CONTROLE USB P/ PCFI0675";"SERIE";38;85.0;"28-07-2022";"TESTE";0;123.6842105263158;47.0
2788;"7898506475001";"TONER BROTHER TN1060 PRETO";"MULTILASER";34.25;62;"13-06-2022";"TESTE";5;81.02189781021897;27.75
2824;"8878920210180";"CABO P/ IPHONE AL-C18";"LTOMEX";6;25;"28-07-2022";"NI HAO";0;316.66666666666663;19.0
2780;"7893826804180";"SSD 240GB";"MASTER DRIVER";250;380;"08-06-2022";"TESTE";0;52.0;130.0
2774;"7908124297326";"CARREGADOR INOVA 2.1 CAR-G5014-G28";"INOVA";10;20.0;"26-10-2022";"NI HAO";2;100.0;10.0
2813;"17899961016225";"KIT MOUSE E TECLADO S/ FIO MB54264";"MBTECH";73;125.0;"28-07-2022";"TESTE";0;71.23287671232876;52.0
2771;"7898605607525";"CONTROLE AZAMERICA LE-7084";"AZ";20;55;"08-06-2022";"TESTE";0;175.0;35.0
2803;"8563480000561";"CARREGADOR 3.6A KA-396-TY";"KAPBOM";10;25.0;"30-06-2022";"TESTE";4;150.0;15.0
2789;"7898458703313";"PAPEL ADESIVO 220G 10 FOLHAS";"MULTILASER";7.75;12.0;"13-06-2022";"TESTE";0;54.83870967741935;4.25
2792;"7899838894645";"PAPEL CARTÃO 108G 50 FOLHAS";"MULTILASER";10.30;25.0;"13-06-2022";"TESTE";19;142.71844660194174;14.7
2816;"7899462116298";"CABO P/ IMPRESSORA 2M";"MBTECH";7;17;"31-01-2024";"NI HAO";1;142.85714285714286;10.0
2773;"7898594122603";"MOUSE S/ FIO G10";"KNUP";23.0;52;"08-06-2022";"TESTE";0;126.08695652173914;29.0
2820;"7908346274365";"CARREGADOR VEICULAR TIPO C CAR-8434";"INOVA";15;35.0;"27-10-2022";"NI HAO";0;86.66666666666667;13.0
2826;"7897103591169";"ESTABILIZADOR 500VA";"TSSHARA";179;320;"28-07-2022";"TESTE";0;78.77094972067039;141.0
2782;"7893826830011";"PEN DRIVE CHAVEIRO NANO 16GB";"MR. DRIVE";23;48;"08-06-2022";"TESTE";0;108.69565217391303;25.0
2790;"7898476329588";"PAPEL FOTO 180G 10 FOLHAS";"MULTILASER";5.0;8.5;"13-06-2022";"TESTE";1;70.0;3.5
2805;"7908429302244";"CONTRLE P/ TV SAMSUNG VC- A8263";"VC";12;25.0;"30-06-2022";"TESTE";1;108.33333333333333;13.0
2786;"6920012028301";"MOUSE S/ FIO RF-2830B";"WEIBO";25;48;"08-06-2022";"TESTE";0;92.0;23.0
2800;"dn3487t1he";"MICROFONE LAPELA TIPO C 1 UN";"CHINA";65;125;"24-06-2022";"TESTE";1;92.3076923076923;60.0
2812;"6931320217349";"FONTE P/ NOTEBOOK E TV LG1/SONY/SAMSUNG";"CHOKI/ YURI E NIHAO";55.0;125.0;"18-03-2024";"NI HAO";2;127.27272727272727;70.0
2804;"7908429303470";"CONTROLE P/ TV PHILCO C/ NETFLIX E PRIME VIDEO VC-A8267";"VC";9.0;25.0;"20-10-2023";"YURY";7;127.27272727272727;14.0
2828;"7898615157386";"CARREGADOR 3.1 V8 XC-UR11";"X-CELL";10;25.0;"03-08-2022";"TESTE";0;150.0;15.0
2825;"7898615151933";"PILHA ALCALINA AAA FX-AAAK2 2UNIDADES";"FLEX";5;10;"28-07-2022";"NI HAO";0;100.0;5.0
2815;"7908125203364";"CABO P/ MICROFONE 5M LE-6622";"IT-BLUE";20;38.0;"02-09-2022";"TESTE";0;90.0;18.0
2802;"7899555643267";"NOBREAK 720VA";"GOLDENTEC";393.64;612.0;"29-06-2022";"TESTE";0;55.472004877553104;218.36
2819;"7892022031536";"SUPORTE VEICULAR P/ CELULAR MTG-100";"TOMATE";18;45.0;"28-07-2022";"NI HAO";0;150.0;27.0
2801;"dn3487t3he";"MICROFONE LAPELA TIPO C DUPLO";"CHINA";100;195.0;"24-06-2022";"TESTE";0;95.0;95.0
2778;"7899462115123";"CONTROLE P/ TV SEMP VC-A8149";"VC";6;18.0;"27-02-2024";"TESTE";4;200.0;12.0
2821;"7892020071350";"BALANÇA DIGITAL STC-01";"TOMATE";20;58.0;"28-07-2022";"TESTE";0;190.0;38.0
2827;"6017042652115";"CABO DE REDE 5M CB652";"CHOKI";8;18.0;"21-03-2023";"YURY";2;125.0;10.0
2817;"7898605606085";"SUPORTE VEICULAR P/ CELULAR LE-023";"IT-BLUE";15;38.0;"28-07-2022";"NI HAO";0;153.33333333333334;23.0
2797;"7908429303562";"CONTROLE PHILLIPS VC-A8276";"VC";12;35.0;"22-03-2023";"TESTE";4;191.66666666666669;23.0
2784;"7893826810013";"PEN DRIVE CHAVEIRO NANO 4GB";"MASTER DRIVE";19;35.0;"27-02-2024";"YURY";3;84.21052631578947;16.0
2781;"7893826806382";"PEN DRIVE 32GB NANO";"MASTER DRIVE";28;85.0;"08-06-2022";"TESTE";4;203.57142857142856;57.0
2809;"6717660112854";"CABO VGA 10M VGA-10";"CHOKI";40;75.0;"06-09-2023";"YURY";1;97.36842105263158;37.0
2777;"7891121119169";"CABO P/ XBOX MEX-916";"MEX";15;45;"08-06-2022";"TESTE";2;200.0;30.0
2818;"6551223151429";"SUPORTE VEICULAR P/ CELULAR CJ-02";"HMASTON";18;45.0;"07-07-2023";"NI HAO";0;150.0;27.0
2823;"6923450901175";"CABO P/ IPHONE KD-28A";"KAIDI";6;28.0;"28-07-2022";"NI HAO";0;366.66666666666663;22.0
2806;"6920197841139";"ADAP. WIFI S/ ANTENA CHOKI-WIFI-03";"CHOKI";25;48.0;"08-01-2024";"YURY";0;92.0;23.0
2775;"7893595556259";"CARREGADOR INOVA 3.1 CAR-9021";"INOVA";12;25.0;"08-06-2022";"TESTE";0;108.33333333333333;13.0
2870;"6920012007009";"CONVERSOR HDMI X VGA";"HD2VGA";18;58.0;"27-09-2022";"TESTE";0;222.22222222222223;40.0
2868;"7908044602033";"CONTROLE PANASONIC P/ TV LE-7024 TV";"LELONG";8;18.0;"28-11-2023";"TESTE";7;125.0;10.0
2876;"7899085124342";"CARREGADOR P/ IPHONE  3.1A";"INOVA";14;35.0;"05-10-2022";"TESTE";0;150.0;21.0
2866;"7898605609512";"CAMERA HIBRIDA ";"SEMI";75;155.0;"23-09-2022";"TESTE";3;106.66666666666667;80.0
2869;"7898419493956";"CABO HDMI 5M 2.0 CAHD-2050";"PRO ELETRONIC";23.0;45.0;"27-09-2022";"TESTE";0;95.65217391304348;22.0
2888;"745760072330";"FONTE 12V 5A LEY-64";"LEHMOX";18;85.0;"26-10-2022";"TESTE";1;372.22222222222223;67.0
2846;"7898652414381";"CABO HDMI 20M";"KNUP";85;220.0;"26-08-2022";"TESTE";1;158.8235294117647;135.0
2865;"CABO2.5MM AZUL";"CABO FLEXIVEL 2.5MM PÇ 100MTS AZUL";"TENFLEX/SHOPEE";80;175.0;"21-09-2022";"TESTE";0;118.75;95.0
2859;"7898419499521";"CABO USB TIPO C CAUS-100C";"PRO ELETRONIC";5.50;18.0;"12-09-2022";"TESTE";0;227.27272727272728;12.5
2853;"7898615151162";"CABO P2 X P10 10M";"X-CELL";19;43.0;"02-09-2022";"TESTE";3;126.3157894736842;24.0
2833;"CABO2.5MM";"CABO FLEXIVEL 2.5MM PÇ 100MTS VERMELHO";"TENFLEX/SHOPEE";80;175;"11-08-2022";"TESTE";0;118.75;95.0
2861;"CABO2.5MM VERDE";"CABO FLEXIVEL 2.5MM PÇ 100MTS VERDE";"TENFLEX/SHOPEE";80;175.0;"17-09-2022";"TESTE";0;118.75;95.0
2835;"7908125203401";"ALICATE DE CRIMPAR RJ45";"JACK";20;36;"25-08-2022";"TESTE";0;80.0;16.0
2847;"6954254811261";"RING FILL LIGHT 12"" 30CM QX-300";"RINGLIGHT";95;185.0;"26-08-2022";"TESTE";0;94.73684210526315;90.0
2850;"7896067202364";"BATERIA CR2025 ";"PANASONIC";3.40;10.0;"01-09-2022";"TESTE";0;194.11764705882354;6.6
2845;"190198889973";"CABEÇOTE TIPO C";"APPLE";25;65.0;"26-08-2022";"TESTE";0;160.0;40.0
2862;"CABO2.5MM AMARELO";"CABO FLEXIVEL 2.5MM PÇ 100MTS AMARELO";"TENFLEX/SHOPEE";80;175.0;"17-09-2022";"TESTE";0;118.75;95.0
2871;"7891688585162";"LANTERNA DE CABEÇA LT-8516";"LINTIAN";23;58.0;"27-09-2022";"YURY";0;152.17391304347828;35.0
2856;"6939020444997";"LANTERNA P/ CABEÇA DP-7224A";"DP.LED LIGHT";25;58.0;"02-09-2022";"TESTE";0;132.0;33.0
2875;"6902020512942";"SUPORTE P/ CELULAR ROBOTICA";"APAI GENIE";45;130.0;"27-09-2022";"TESTE";2;144.44444444444443;65.0
2834;"7892021082034";"CABO HDMI 20MTS ";"JACK VARIEDADES";75;199;"25-08-2022";"TESTE";0;165.33333333333334;124.0
2860;"17898419489932";"DIVISOR P/ TV DE 2 SAIDAS 2.500MHZ";"STORM";5.72;15.0;"08-09-2023";"TAMBASA";12;103.38983050847457;6.1
2946;"7896621610581";"CARREGAGADOR V8 Y29-1";"HMASTON";15;35.0;"03-08-2023";"NI HAO";0;133.33333333333331;20.0
2878;"7893595555559";"CARREGADOR INOVA 4.8A TIPO C CAR-9006";"INOVA";16;35.0;"05-10-2022";"TESTE";0;118.75;19.0
2829;"6984120232470";"CARREGADOR V8 3.6A CHOKI-CG-247";"CHOKI";8.5;25.0;"03-08-2022";"TESTE";0;194.11764705882354;16.5
2881;"7893826807013";"ADAPTADOR OTG V8 E TIPO C";"MASTERDRIVE";12;25.0;"05-10-2022";"NI HAO";1;108.33333333333333;13.0
2858;"7908412802348";"CONTROLE JOYSTICK PARA CELULAR HS-810";"HREBOS";135;210;"28-07-2022";"TESTE";0;55.55555555555556;75.0
2848;"7896067203484";"BATERIA 23A LR-V08-1BT";"PANASONIC";7.30;15.0;"12-06-2023";"TAMBASA";0;500.0;10.0
2844;"6845002280098";"CABEÇOTE USB 5.1A PC-8009";"PRIMEIRO CELL";8;20.0;"26-08-2022";"TESTE";0;150.0;12.0
2837;"7908429303173";"FERRO DE SOLDA 80W";"MB TOOLS";25;76.0;"03-02-2023";"NI HAO";6;204.0;51.0
2842;"7892021033050";"FONTE 12V 2A LKF-212";"LUATEK";13;45;"26-08-2022";"TESTE";0;246.15384615384616;32.0
2877;"7893595555535";"CARREGADOR INOVA 4.8A V8 CAR-9009";"INOVA";15;30.0;"05-10-2022";"TESTE";0;100.0;15.0
2832;"7899462113990";"CONTROLE PHILIPS C/ NETFLIX VC-A8207";"VC";8;18.0;"04-08-2022";"TESTE";0;125.0;10.0
2855;"MOTO18W";"CARREGADOR MOTOROLA 18W";"MOTOROLA";23;58.0;"02-09-2022";"TESTE";0;152.17391304347828;35.0
2884;"7908125200486";"SPLITTER HDMI 1.4";"IT BLUE";33;148.0;"05-06-2023";"NI HAO";2;348.4848484848485;115.0
2883;"7892021120958";"CABO P/ MICROFONE 5M MCB-015";"TOMATE";20;38.0;"05-10-2022";"NI HAO";1;90.0;18.0
2880;"7893595556273";"CABEÇOTE USB 5.1A";"INOVA";12;25.0;"05-10-2022";"NI HAO";0;108.33333333333333;13.0
2841;"3187062010554";"FONTE 12V 20A PARA CAMERA LKF-2012";"LUA TEK";65;135.0;"26-08-2022";"TESTE";1;107.6923076923077;70.0
2854;"7898615158437";"FONTE 12V 5A FV-12V/5A";"FLEX";35;85.0;"02-09-2022";"TESTE";1;142.85714285714286;50.0
2872;"7908414405790";"TECLADO USB TC263";"MULTILASER";50;110.0;"27-09-2022";"YURY";0;120.0;60.0
2843;"7908412801600";"CARREGADOR P/ IPHONE HS-150";"HEBROS";18;42;"26-08-2022";"TESTE";0;133.33333333333331;24.0
2811;"7908417100821";"PLACA DE SOM USB XC-ADP-35";"X-CELL";18.0;33;"06-09-2023";"YURY";3;83.33333333333334;15.0
2840;"7899462119725";"CONTROLE P/ TV LG VC-A8246";"VC";8;18.0;"08-12-2022";"NI HAO";3;125.0;10.0
2867;"6912345672542";"CABEÇOTE P/ CELULAR COM REPELENTE";"CHOKI";10;20.0;"27-09-2022";"TESTE";0;100.0;10.0
2836;"7898605607242";"CAMPAINHA SEM FIO SD-172A";"IT-BLUE";28;55.0;"25-06-2022";"NI HAO";0;96.42857142857143;27.0
2830;"2018020254578";"FONTE COMEIA 5A LB-CA559";"LEBOSS";28;85.0;"05-04-2024";"YURY";1;203.57142857142856;57.0
2852;"7899838853871";"TECLADO USB BÁSICO TC193BU";"MULTILASER";28.86;45.0;"01-09-2022";"TESTE";1;55.92515592515592;16.14
2882;"7898652417870";"CASE ADAPTADOR P/ HD/SSD CADDY 9.5MM KP-HD021";"KNUP";17;65.0;"05-10-2022";"NI HAO";0;282.3529411764706;48.0
2839;"7899462117516";"CABO DE REDE 30M GB51217";"MBTECH";28;58.0;"01-05-2023";"NI HAO";0;107.14285714285714;30.0
2831;"7896585233659";"FONTE COMEIA 10A LT-5054";"LINTIAN";40;105.0;"04-08-2022";"TESTE";0;162.5;65.0
2873;"6972983056081";"CABO P/ IPHONE CHOKI-CB811X";"CHOKI";7;28.0;"03-02-2023";"YURY";0;300.0;21.0
2857;"8806071725680";"CARREGADOR SAMSUNG 30W TIPO C E V8";"SAMSUNG";23;58.0;"02-09-2022";"TESTE";4;152.17391304347828;35.0
2863;"CABO2.5MM PRETO";"CABO FLEXIVEL 2.5MM PÇ 100MTS PRETO";"TENFLEX/SHOPEE";80;175.0;"17-09-2022";"TESTE";0;118.75;95.0
2874;"7893826803381";"CARTÃO SD 32GB";"MASTERDRIVE";30.0;75.0;"29-09-2022";"YURY";0;150.0;45.0
2851;"7899018479952";"ESTABILIZADOR 300VA 7995";"FORCE LINE";172.0;225.0;"01-09-2022";"TESTE";0;30.813953488372093;53.0
2838;"7908429303197";"FERRO DE SOLDA 60W";"MB TECH";35;68.0;"03-02-2023";"YURY";5;209.0909090909091;46.0
2864;"7898246050544";"FOTO RELE ELETRICO NF QR54";"QUALITRONIX";15.23;40.0;"10-02-2023";"TAMBASA";16;129.80958634274458;19.77
2944;"7898419500326";"CONVERSOR DIGITAL PRÓ ELETRONIC ";"PRÓ ELETRONIC";85;165.0;"27-02-2024";"NI HAO";1;73.68421052631578;70.0
2893;"7908434948147";"CARREGADOR VEICULAR CAR-8130";"INOVA";14;30.0;"27-10-2022";"NI HAO";0;114.28571428571428;16.0
2894;"7898594120128";"FOINE DE OUVIDO KP-313";"KNUP";14;32.0;"27-10-2022";"NI HAO";0;128.57142857142858;18.0
2922;"8556465461327";"FONE DE OUVIDO BLUETOOTH LY-19";"HMASTON";38;95.0;"10-12-2022";"NI HAO";0;150.0;57.0
2917;"7899838836393";"CARTÃO SD 16GB MC162";"MULTILASER";21;45.0;"07-07-2022";"NI HAO";3;114.28571428571428;24.0
2916;"7898615152237";"BATERIA 9V FX-9Z1";"FLEX";4;10.0;"09-12-2022";"NI HAO";1;150.0;6.0
2899;"010343943865";"TINTA P/ IMPRESSORA EPSON 534 ORIGINAL PRETA";"EPSON";47.26;105;"05-11-2022";"MARTINS";3;122.17520101565806;57.74
2932;"6920012000048";"PILHA RECARREGAVEL AA NH-44 4.700MAH";"SDNMY";20;45.0;"06-09-2023";"YURY";0;125.0;25.0
2889;"7899085124632";"CARREGADOR INOVA 3.1A CAR-G5062S";"INOVA";12;25.0;"26-10-2022";"NI HAO";0;108.33333333333333;13.0
2914;"7898506478989";"TECLADO USB TC193";"MULTILASER";24.33;48.0;"20-03-2024";"MARTINS ATACADO";17;92.0;23.0
2923;"6920200711084";"CAREGADOR SIMPLES P/ CELULAR V8";"CHARGER";4.0;15;"10-12-2022";"NI HAO";10;275.0;11.0
2908;"7898149182601";"HD EXTERNO 1TB SE309";"SEAGATE";350.0;550.0;"10-11-2022";"YURY";1;57.14285714285714;200.0
2927;"7908412810114";"CABO USB V8 HS-285";"HEBROS";8;22.0;"29-12-2022";"YURY";8;175.0;14.0
2905;"745760074372";"CABO OPTICO 2M LEY-1533";"LEHMOX";5;22.0;"10-11-2022";"YURY";0;340.0;17.0
2903;"7894350427012";"CONVERSOR HDMI X VGA";"HD CONVERSION";18;58.0;"10-11-2022";"YURY";0;222.22222222222223;40.0
2928;"7899090162841";"FONE DE OUVIDO LE-471";"LEHMOX";6;18.0;"29-12-2022";"YURY";0;200.0;12.0
2933;"6920208312917";"REPETIDOR WI-FI ROT 291";"CHOKI";78;165.0;"29-12-2022";"YURY";0;111.53846153846155;87.0
2907;"7898899333629";"MINI CAIXA DE SOM BLUETOOTH KA-8536";"KBPBOM";25;58.0;"10-11-2022";"YURY";0;160.0;40.0
2895;"7898953501841";"CONTROLE P/ PS3 KP-GM006";"KNUP";75;155.0;"27-10-2022";"NI HAO";0;106.66666666666667;80.0
2931;"6934177719820";"FONE DE OUVIDO AIRDOTS PRO 3";"MI";50;145.0;"29-12-2022";"YURY";0;190.0;95.0
2248;"6820200402190";"FONE DE OUVIDO SIMPLES FN237";"CHOKI";4.30;15;"12-01-2024";"TESTE";24;150.0;9.0
2929;"KAP-X330";"REPETIDOR WI-FI KAP-X330";"WIFI";50;115.0;"28-03-2024";"YURY";1;92.3076923076923;60.0
2924;"7898615151995";"BATERIA 9V ALCALINA FX-9K1";"FLEX";9;17.0;"10-12-2022";"NI HAO";0;88.88888888888889;8.0
2939;"7908044601906";"CONTROLE CENTURY LE-7101";"LELONG";8;18.0;"30-12-2022";"TESTE";2;125.0;10.0
2940;"7898605609192";"CONTROLE P/ TV PHILCO SMART LE-7007";"LELONG";8;18.0;"30-12-2022";"TESTE";2;125.0;10.0
2941;"7908044602996";"CONTROLE P/ TV PHILCO SMART LE-7262";"LELONG";8;18.0;"30-12-2022";"TESTE";2;125.0;10.0
2942;"7908044602019";"CONTROLE P/ AR CONDICIONADO GREE LE-7072";"LELONG";15;48.0;"30-12-2022";"TESTE";3;220.00000000000003;33.0
2911;"7908161401823";"CAIXA DE SOM BLUETOOTH D-3139";"GRASEP";60;122.0;"06-09-2023";"YURY";0;110.34482758620689;64.0
2943;"7908429303289";"CONTROLE P/ AR CONDICIONADO MIDEA/KOMECO VC-A2886";"VC";15;48.0;"30-12-2022";"NI HAO";1;220.00000000000003;33.0
